ID_1,NAME_1,ID_2,NAME_2,ID_3,NAME_3,NAME_3_CHINESE
1,Anhui,17,Xuancheng,71,Guangde,广德县
1,Anhui,17,Xuancheng,72,Jingde,旌德县
1,Anhui,17,Xuancheng,73,Jing,泾县
1,Anhui,17,Xuancheng,74,Jixi,绩溪县
1,Anhui,17,Xuancheng,75,Langxi,郎溪县
1,Anhui,17,Xuancheng,76,Ningguo,宁国市
1,Anhui,17,Xuancheng,77,Xuanzhou,宣州区
2,Beijing,18,Beijing,78,Beijing,北京
2,Beijing,18,Beijing,79,Changping,昌平区
2,Beijing,18,Beijing,80,Daxing,大兴区
2,Beijing,18,Beijing,81,Fangshan,房山区
2,Beijing,18,Beijing,82,Huairou,怀柔区
2,Beijing,18,Beijing,83,Mentougou,门头沟区
2,Beijing,18,Beijing,84,Miyun,密云县
2,Beijing,18,Beijing,85,Pinggu,平谷区
2,Beijing,18,Beijing,86,Shunyi,顺义区
2,Beijing,18,Beijing,87,Tongzhou,通州区
2,Beijing,18,Beijing,88,Yanqing,延庆县
3,Chongqing,19,Chongqing,89,Ba,
3,Chongqing,19,Chongqing,90,Bishan,
3,Chongqing,19,Chongqing,91,Changshou,
3,Chongqing,19,Chongqing,92,Chengkou,
3,Chongqing,19,Chongqing,93,Chongqing,
3,Chongqing,19,Chongqing,94,Dazu,
3,Chongqing,19,Chongqing,95,Dianjiang,
3,Chongqing,19,Chongqing,96,Fengdu,
3,Chongqing,19,Chongqing,97,Fengjie,
3,Chongqing,19,Chongqing,98,Fuling,
3,Chongqing,19,Chongqing,99,Hechuan,
3,Chongqing,19,Chongqing,100,Jiangbei,
3,Chongqing,19,Chongqing,101,Jiangjin,
3,Chongqing,19,Chongqing,102,Kai,
3,Chongqing,19,Chongqing,103,Liangping,
3,Chongqing,19,Chongqing,104,Nanchuan,
3,Chongqing,19,Chongqing,105,Pengshui,
3,Chongqing,19,Chongqing,106,Qianjiang,
3,Chongqing,19,Chongqing,107,Qijiang,
3,Chongqing,19,Chongqing,108,Rongchang,
3,Chongqing,19,Chongqing,109,Shizhu,
3,Chongqing,19,Chongqing,110,Tongliang,
3,Chongqing,19,Chongqing,111,Tongnan,
3,Chongqing,19,Chongqing,112,Wan,
3,Chongqing,19,Chongqing,113,Wulong,
3,Chongqing,19,Chongqing,114,Wushan,
3,Chongqing,19,Chongqing,115,Wuxi,
3,Chongqing,19,Chongqing,116,Xiushan,
3,Chongqing,19,Chongqing,117,Yongchuan,
3,Chongqing,19,Chongqing,118,Youyang,
3,Chongqing,19,Chongqing,119,Yunyang,
3,Chongqing,19,Chongqing,120,Zhong,
4,Fujian,20,Fuzhou,121,Changle,长乐市
4,Fujian,20,Fuzhou,122,Fuqing,福清市
4,Fujian,20,Fuzhou,123,Fuzhou,
4,Fujian,20,Fuzhou,124,Lianjiang,连江县
4,Fujian,20,Fuzhou,125,Luoyuan,罗源县
4,Fujian,20,Fuzhou,126,Minhou,闽侯县
4,Fujian,20,Fuzhou,127,Minqing,闽清县
4,Fujian,20,Fuzhou,128,Yongtai,永泰县
4,Fujian,21,Longyan,129,Changting,长汀县
4,Fujian,21,Longyan,130,Liancheng,连城县
4,Fujian,21,Longyan,131,Luojiang,洛江区
4,Fujian,21,Longyan,132,Shanghang,上杭县
4,Fujian,21,Longyan,133,Wuping,武平县
4,Fujian,21,Longyan,134,Yongding,永定县
4,Fujian,21,Longyan,135,Zhangping,漳平市
4,Fujian,22,Nanping,136,Chongan,
4,Fujian,22,Nanping,137,Guangze,光泽县
4,Fujian,22,Nanping,138,Jian'ou,建瓯市
4,Fujian,22,Nanping,139,Jianyang,建阳市
4,Fujian,22,Nanping,140,Nanping,
4,Fujian,22,Nanping,141,Pucheng,浦城县
4,Fujian,22,Nanping,142,Shaowu,邵武市
4,Fujian,22,Nanping,143,Shunchang,顺昌县
4,Fujian,22,Nanping,144,Songxi,松溪县
4,Fujian,22,Nanping,145,Zhenghe,政和县
4,Fujian,23,Ningde,146,Fu'an,福安市
4,Fujian,23,Ningde,147,Fuding,福鼎市
4,Fujian,23,Ningde,148,Gutian,古田县
4,Fujian,23,Ningde,149,Jiaocheng,蕉城区
4,Fujian,23,Ningde,150,Pingnan,屏南县
4,Fujian,23,Ningde,151,Shouning,寿宁县
4,Fujian,23,Ningde,152,Xiapu,霞浦县
4,Fujian,23,Ningde,153,Zherong,柘荣县
4,Fujian,23,Ningde,154,Zhouning,周宁县
4,Fujian,24,Putian,155,Putian County,莆田市
4,Fujian,24,Putian,156,Putian,莆田市
4,Fujian,24,Putian,157,Xianyou,仙游县
4,Fujian,25,Quanzhou,158,Anxi,安溪县
4,Fujian,25,Quanzhou,159,Dehua,德化县
4,Fujian,25,Quanzhou,160,Hui'an,惠安县
4,Fujian,25,Quanzhou,161,Jinjiang,晋江市
4,Fujian,25,Quanzhou,162,Nan'an,南安市
4,Fujian,25,Quanzhou,163,Sanyuan,三元区
4,Fujian,25,Quanzhou,164,Shishi,石狮市
4,Fujian,25,Quanzhou,165,Yongchun,永春县
4,Fujian,26,Sanming,166,Datian,大田县
4,Fujian,26,Sanming,167,Jiangle,将乐县
4,Fujian,26,Sanming,168,Jianning,建宁县
4,Fujian,26,Sanming,169,Mingxi,明溪县
4,Fujian,26,Sanming,170,Ninghua,宁化县
4,Fujian,26,Sanming,171,Qingliu,清流县
4,Fujian,26,Sanming,172,Shanming,
4,Fujian,26,Sanming,173,Sha,沙县
4,Fujian,26,Sanming,174,Taining,泰宁县
4,Fujian,26,Sanming,175,Yong'an,永安市
4,Fujian,26,Sanming,176,Youxi,尤溪县
4,Fujian,27,Xiamen,177,Tong'an,同安区
4,Fujian,27,Xiamen,178,Xiamen,
4,Fujian,28,Zhangzhou,179,Changtai,长泰县
4,Fujian,28,Zhangzhou,180,Dongshan,东山县
4,Fujian,28,Zhangzhou,181,Hua'an,华安县
4,Fujian,28,Zhangzhou,182,Longhai,龙海市
4,Fujian,28,Zhangzhou,183,Nanjing,南靖县
4,Fujian,28,Zhangzhou,184,Pinghe,平和县
4,Fujian,28,Zhangzhou,185,Zhangpu,漳浦县
4,Fujian,28,Zhangzhou,186,Zhangzhou,
4,Fujian,28,Zhangzhou,187,Zhao'an,诏安县
5,Gansu,29,Baiyin,188,Baiyin,白银区
5,Gansu,29,Baiyin,189,Huining,会宁县
5,Gansu,29,Baiyin,190,Jingtai,景泰县
5,Gansu,29,Baiyin,191,Jingyuan,靖远县
5,Gansu,29,Baiyin,192,Pingchuan,平川区
5,Gansu,30,Dingxi,193,Dingxi,
5,Gansu,30,Dingxi,194,Lintao,临洮县
5,Gansu,30,Dingxi,195,Longxi,陇西县
5,Gansu,30,Dingxi,196,Min,岷县
5,Gansu,30,Dingxi,197,Tongwei,通渭县
5,Gansu,30,Dingxi,198,Weiyuan,渭源县
5,Gansu,30,Dingxi,199,Zhang,漳县
5,Gansu,31,Gannan Tibetan,200,Jonê,卓尼县
5,Gansu,31,Gannan Tibetan,201,Lintan,临潭县
5,Gansu,31,Gannan Tibetan,202,Luqu,碌曲县
5,Gansu,31,Gannan Tibetan,203,Maqu,玛曲县
5,Gansu,31,Gannan Tibetan,204,Têwo,迭部县
5,Gansu,31,Gannan Tibetan,205,Xiahe,夏河县
5,Gansu,31,Gannan Tibetan,206,Zhugqu,舟曲县
5,Gansu,32,Jiayuguan,207,Jiayuguan,
5,Gansu,33,Jinchang,208,Jinchuan,金川区
5,Gansu,33,Jinchang,209,Yongchang,永昌县
5,Gansu,34,Jiuquan,210,Aksai Kazakh,阿克塞哈萨克族自治县
5,Gansu,34,Jiuquan,211,Anxi,
5,Gansu,34,Jiuquan,212,Dunhuang,敦煌市
5,Gansu,34,Jiuquan,213,Jinta,金塔县
5,Gansu,34,Jiuquan,214,Subei Mongol,肃北蒙古族自治县
5,Gansu,34,Jiuquan,215,Suzhou,肃州区
5,Gansu,34,Jiuquan,216,Yumen,
5,Gansu,35,Lanzhou,217,Gaolan,皋兰县
5,Gansu,35,Lanzhou,218,Liangzhou,凉州区
5,Gansu,35,Lanzhou,219,Yongdeng,永登县
5,Gansu,35,Lanzhou,220,Yuzhong,榆中县
5,Gansu,36,Linxia Hui,221,Dongxiang,东乡族自治县
5,Gansu,36,Linxia Hui,222,Guanghe,广河县
5,Gansu,36,Linxia Hui,223,Hezheng,和政县
5,Gansu,36,Linxia Hui,224,"Jishishan Bonan, Dongxiang and Salar",积石山保安族东乡族撒拉族自治县
5,Gansu,36,Linxia Hui,225,Kangle,康乐县
5,Gansu,36,Linxia Hui,226,Linxia Shi,临夏市
5,Gansu,36,Linxia Hui,227,Linxia,临夏市
5,Gansu,36,Linxia Hui,228,Yongjing,永靖县
5,Gansu,37,Longnan,229,Cheng,成县
5,Gansu,37,Longnan,230,Dangchang,宕昌县
5,Gansu,37,Longnan,231,Hui,徽县
5,Gansu,37,Longnan,232,Kang,康县
5,Gansu,37,Longnan,233,Liangdang,两当县
5,Gansu,37,Longnan,234,Li,礼县
5,Gansu,37,Longnan,235,Wen,文县
5,Gansu,37,Longnan,236,Wudu,武都区
5,Gansu,37,Longnan,237,Xihe,西和县
5,Gansu,38,Pingliang,238,Chongxin,崇信县
5,Gansu,38,Pingliang,239,Huating,华亭县
5,Gansu,38,Pingliang,240,Jingchuan,泾川县
5,Gansu,38,Pingliang,241,Jingning,静宁县
5,Gansu,38,Pingliang,242,Lingtai,灵台县
5,Gansu,38,Pingliang,243,Pingliang,
5,Gansu,38,Pingliang,244,Zhuanglang,庄浪县
5,Gansu,39,Qingyang,245,Hezheng,和政县
5,Gansu,39,Qingyang,246,Huachi,华池县
5,Gansu,39,Qingyang,247,Huan,环县
5,Gansu,39,Qingyang,248,Ning,宁县
5,Gansu,39,Qingyang,249,Qingyang,
5,Gansu,39,Qingyang,250,Xifeng,西峰区
5,Gansu,39,Qingyang,251,Zhengning,正宁县
5,Gansu,39,Qingyang,252,Zhenyuan,镇原县
5,Gansu,40,Tianshui,253,Gangu,甘谷县
5,Gansu,40,Tianshui,254,Qin'an,秦安县
5,Gansu,40,Tianshui,255,Qingcheng,庆城县
5,Gansu,40,Tianshui,256,Tianshui,
5,Gansu,40,Tianshui,257,Wushan,武山县
5,Gansu,40,Tianshui,258,Zhangjiachuan Hui,张家川回族自治县
5,Gansu,41,Wuwei,259,Heshui,合水县
5,Gansu,41,Wuwei,260,Minqin,民勤县
5,Gansu,41,Wuwei,261,Tianzhu Tibetan,天祝藏族自治县
5,Gansu,41,Wuwei,262,Wuwei,
5,Gansu,42,Zhangye,263,Gaotai,高台县
5,Gansu,42,Zhangye,264,Linze,临泽县
5,Gansu,42,Zhangye,265,Minle,民乐县
5,Gansu,42,Zhangye,266,Shandan,山丹县
5,Gansu,42,Zhangye,267,Sunan Yugur,肃南裕固族自治县
5,Gansu,42,Zhangye,268,Zhangye,
6,Guangdong,43,Chaozhou,269,Chaonan,潮南区
6,Guangdong,43,Chaozhou,270,Chaozhou,
6,Guangdong,43,Chaozhou,271,Raoping,饶平县
6,Guangdong,44,Dongguan,272,Dongyuan,东源县
6,Guangdong,45,Foshan,273,Futian,福田区
6,Guangdong,45,Foshan,274,Gaoming,高明区
6,Guangdong,45,Foshan,275,Nanhai,南海区
6,Guangdong,45,Foshan,276,Sanshui,三水区
6,Guangdong,45,Foshan,277,Shunde,顺德区
6,Guangdong,46,Guangzhou,278,Conghua,从化市
6,Guangdong,46,Guangzhou,279,Guangzhou,
6,Guangdong,46,Guangzhou,280,Huaxian,
6,Guangdong,46,Guangzhou,281,Nansha,南沙区
6,Guangdong,46,Guangzhou,282,Panyu,番禺区
6,Guangdong,46,Guangzhou,283,Zengcheng,增城市
6,Guangdong,47,Heyuan,284,Dongyuan,东源县
6,Guangdong,47,Heyuan,285,Heping,和平县
6,Guangdong,47,Heyuan,286,Lianping,连平县
6,Guangdong,47,Heyuan,287,Lungchuan,龙川县
6,Guangdong,47,Heyuan,288,Yuancheng,源城区
6,Guangdong,47,Heyuan,289,Zijin,紫金县
6,Guangdong,48,Huizhou,290,Boluo,博罗县
6,Guangdong,48,Huizhou,291,Huidong,惠东县
6,Guangdong,48,Huizhou,292,Huiyang,惠阳区
6,Guangdong,48,Huizhou,293,Huizhou,
6,Guangdong,48,Huizhou,294,Longmen,龙门县
6,Guangdong,49,Jiangmen,295,Enping,恩平市
6,Guangdong,49,Jiangmen,296,Heshan,鹤山市
6,Guangdong,49,Jiangmen,297,Jiangmen,
6,Guangdong,49,Jiangmen,298,Kaiping,开平市
6,Guangdong,49,Jiangmen,299,Taishan,台山市
6,Guangdong,49,Jiangmen,300,Xinhui,新会区
6,Guangdong,50,Jieyang,301,Huilai,惠来县
6,Guangdong,50,Jieyang,302,Jiedong,揭东县
6,Guangdong,50,Jieyang,303,Jiexi,揭西县
6,Guangdong,50,Jieyang,304,Puning,普宁市
6,Guangdong,50,Jieyang,305,Rongcheng,榕城区
6,Guangdong,51,Maoming,306,Dianbai,电白县
6,Guangdong,51,Maoming,307,Gaozhou,高州市
6,Guangdong,51,Maoming,308,Huazhou,化州市
6,Guangdong,51,Maoming,309,Maoming,
6,Guangdong,51,Maoming,310,Xinyi,信宜市
6,Guangdong,52,Meizhou,311,Dapu,大埔县
6,Guangdong,52,Meizhou,312,Fengshun,丰顺县
6,Guangdong,52,Meizhou,313,Jiaoling,蕉岭县
6,Guangdong,52,Meizhou,314,Mei,梅县
6,Guangdong,52,Meizhou,315,Meizhou,
6,Guangdong,52,Meizhou,316,Pingyuan,平远县
6,Guangdong,52,Meizhou,317,Wuhua,五华县
6,Guangdong,52,Meizhou,318,Xingning,兴宁市
6,Guangdong,53,Qingyuan,319,Fogang,佛冈县
6,Guangdong,53,Qingyuan,320,Liannan Yao,连南瑶族自治县
6,Guangdong,53,Qingyuan,321,Lianshan Zhuang and Yao,瑶族自治县
6,Guangdong,53,Qingyuan,322,Lianzhou,连州市
6,Guangdong,53,Qingyuan,323,Qingcheng,清城区
6,Guangdong,53,Qingyuan,324,Qingxin,清新县
6,Guangdong,53,Qingyuan,325,Yangshan,阳山县
6,Guangdong,53,Qingyuan,326,Yingde,英德市
6,Guangdong,54,Shantou,327,Chaoyang,潮阳区
6,Guangdong,54,Shantou,328,Chenghai,澄海区
6,Guangdong,54,Shantou,329,Shantou,
6,Guangdong,55,Shanwei,330,Haifeng,海丰县
6,Guangdong,55,Shanwei,331,Lufeng,陆丰市
6,Guangdong,55,Shanwei,332,Luhe,陆河县
6,Guangdong,55,Shanwei,333,Shanwei,汕尾市
6,Guangdong,56,Shaoguan,334,Lechang,乐昌市
6,Guangdong,56,Shaoguan,335,Nanxiong,南雄市
6,Guangdong,56,Shaoguan,336,Qujiang,曲江区
6,Guangdong,56,Shaoguan,337,Renhua,仁化县
6,Guangdong,56,Shaoguan,338,Ruyuan Yao,乳源瑶族自治县
6,Guangdong,56,Shaoguan,339,Shaoguan,
6,Guangdong,56,Shaoguan,340,Shixing,始兴县
6,Guangdong,56,Shaoguan,341,Wengyuan,翁源县
6,Guangdong,56,Shaoguan,342,Xinfeng,新丰县
6,Guangdong,57,Shenzhen,343,Bao'an,宝安区
6,Guangdong,57,Shenzhen,344,Shenzhen,深圳
6,Guangdong,58,Yangjiang,345,Yangchun,阳春市
6,Guangdong,58,Yangjiang,346,Yangdong,阳东县
6,Guangdong,58,Yangjiang,347,Yangjiang,阳江市
6,Guangdong,58,Yangjiang,348,Yangxi,阳西县
6,Guangdong,59,Yunfu,349,Luoding,罗定市
6,Guangdong,59,Yunfu,350,Xinxing,新兴县
6,Guangdong,59,Yunfu,351,Yun'an,云安县
6,Guangdong,59,Yunfu,352,Yunan,郁南县
6,Guangdong,59,Yunfu,353,Yuncheng,云城区
6,Guangdong,60,Zhanjiang,354,Leizhou,雷州市
6,Guangdong,60,Zhanjiang,355,Lianjiang,廉江市
6,Guangdong,60,Zhanjiang,356,Suixi,遂溪县
6,Guangdong,60,Zhanjiang,357,Wuchuan,吴川市
6,Guangdong,60,Zhanjiang,358,Xuwen,徐闻县
6,Guangdong,60,Zhanjiang,359,Zhenjiang,浈江区
6,Guangdong,61,Zhaoqing,360,Deqing,德庆县
6,Guangdong,61,Zhaoqing,361,Fengkai,封开县
6,Guangdong,61,Zhaoqing,362,Gaoyao,高要市
6,Guangdong,61,Zhaoqing,363,Guangning,广宁县
6,Guangdong,61,Zhaoqing,364,Huaiji,怀集县
6,Guangdong,61,Zhaoqing,365,Sihui,四会市
6,Guangdong,61,Zhaoqing,366,Zhaoqing,
6,Guangdong,62,Zhongshan,367,Zhongshan,中山市
6,Guangdong,63,Zhuhai,368,Doumen,斗门区
6,Guangdong,63,Zhuhai,369,Zhuhai,
7,Guangxi,64,Baise,370,Baise,百色市
7,Guangxi,64,Baise,371,Debao,德保县
7,Guangxi,64,Baise,372,Jingxi,靖西县
7,Guangxi,64,Baise,373,Leye,乐业县
7,Guangxi,64,Baise,374,Lingyun,凌云县
7,Guangxi,64,Baise,375,Longlin Various Nationalities,隆林各族自治县
7,Guangxi,64,Baise,376,Napo,那坡县
7,Guangxi,64,Baise,377,Pingguo,平果县
7,Guangxi,64,Baise,378,Tiandong,田东县
7,Guangxi,64,Baise,379,Tianlin,田林县
7,Guangxi,64,Baise,380,Tianyang,田阳县
7,Guangxi,64,Baise,381,Xilin,西林县
7,Guangxi,65,Beihai,382,Beihai,
7,Guangxi,65,Beihai,383,Hepu,合浦县
7,Guangxi,66,Chongzuo,384,Changzhou,长洲区
7,Guangxi,66,Chongzuo,385,Daxin,大新县
7,Guangxi,66,Chongzuo,386,Fusui,扶绥县
7,Guangxi,66,Chongzuo,387,Longzhou,龙州县
7,Guangxi,66,Chongzuo,388,Ningming,宁明县
7,Guangxi,66,Chongzuo,389,Pingxiang,凭祥市
7,Guangxi,66,Chongzuo,390,Tiandeng,天等县
7,Guangxi,67,Fangchenggang,391,Fangcheng,防城区
7,Guangxi,67,Fangchenggang,392,Shangsi,上思县
7,Guangxi,68,Guigang,393,Guiping,桂平市
7,Guangxi,68,Guigang,394,Gui,
7,Guangxi,68,Guigang,395,Pingnan,平南县
7,Guangxi,69,Guilin,396,Gongcheng Yao,恭城瑶族自治县
7,Guangxi,69,Guilin,397,Guanyang,灌阳县
7,Guangxi,69,Guilin,398,Guilin,
7,Guangxi,69,Guilin,399,Lingchuan,灵川县
7,Guangxi,69,Guilin,400,Lingui,临桂县
7,Guangxi,69,Guilin,401,Lipu,荔浦县
7,Guangxi,69,Guilin,402,Longsheng Various Nationalities,龙胜各族自治县
7,Guangxi,69,Guilin,403,Pingle,平乐县
7,Guangxi,69,Guilin,404,Quanzhou,全州县
7,Guangxi,69,Guilin,405,Xing’an,兴安县
7,Guangxi,69,Guilin,406,Yangshuo,阳朔县
7,Guangxi,69,Guilin,407,Yongfu,永福县
7,Guangxi,69,Guilin,408,Ziyuan,资源县
7,Guangxi,70,Hechi,409,Bama Yao,巴马瑶族自治县
7,Guangxi,70,Hechi,410,Dahua Yao 	,大化瑶族自治县
7,Guangxi,70,Hechi,411,Donglan,东兰县
7,Guangxi,70,Hechi,412,Du’an Yao,都安瑶族自治县
7,Guangxi,70,Hechi,413,Fengshan,凤山县
7,Guangxi,70,Hechi,414,Hechi,
7,Guangxi,70,Hechi,415,Huanjiang Maonan,环江毛南族自治县
7,Guangxi,70,Hechi,416,Luocheng Mulao,罗城仫佬族自治县
7,Guangxi,70,Hechi,417,Nandan,南丹县
7,Guangxi,70,Hechi,418,Tian'e,天峨县
7,Guangxi,70,Hechi,419,Yanshan,雁山区
7,Guangxi,71,Hezhou,420,Fuchuan Yao,富川瑶族自治县
7,Guangxi,71,Hezhou,421,He,
7,Guangxi,71,Hezhou,422,Zhaoping,昭平县
7,Guangxi,71,Hezhou,423,Zhongshan,钟山县
7,Guangxi,72,Laibin,424,Heshan,合山市
7,Guangxi,72,Laibin,425,Jinxiu Yao,金秀瑶族自治县
7,Guangxi,72,Laibin,426,Laibin,
7,Guangxi,72,Laibin,427,Wuxuan,武宣县
7,Guangxi,72,Laibin,428,Xiangzhou,象州县
7,Guangxi,72,Laibin,429,Xincheng,忻城县
7,Guangxi,73,Liuzhou,430,Liucheng,柳城县
7,Guangxi,73,Liuzhou,431,Liujiang,柳江县
7,Guangxi,73,Liuzhou,432,Liuzhou,
7,Guangxi,73,Liuzhou,433,Luzhai,鹿寨县
7,Guangxi,73,Liuzhou,434,Rong'an,融安县
7,Guangxi,73,Liuzhou,435,Rongshui Miao,融水苗族自治县
7,Guangxi,73,Liuzhou,436,Sanjiang Dong,三江侗族自治县
7,Guangxi,74,Nanning,437,Binyang,宾阳县
7,Guangxi,74,Nanning,438,Heng,横县
7,Guangxi,74,Nanning,439,Long'an,隆安县
7,Guangxi,74,Nanning,440,Mashan,马山县
7,Guangxi,74,Nanning,441,Nanning,
7,Guangxi,74,Nanning,442,Shanglin,上林县
7,Guangxi,74,Nanning,443,Wuming,武鸣县
7,Guangxi,74,Nanning,444,Yongning,邕宁区
7,Guangxi,75,Qinzhou,445,Lingshan,灵山县
7,Guangxi,75,Qinzhou,446,Pubei,浦北县
7,Guangxi,75,Qinzhou,447,Qinzhou,
7,Guangxi,76,Wuzhou,448,Cangwu,苍梧县
7,Guangxi,76,Wuzhou,449,Cenxi,岑溪市
7,Guangxi,76,Wuzhou,450,Mengshan,蒙山县
7,Guangxi,76,Wuzhou,451,Teng,藤县
7,Guangxi,76,Wuzhou,452,Wuzhou,梧州市
7,Guangxi,77,Yulin,453,Beiliu,北流市
7,Guangxi,77,Yulin,454,Bobai,博白县
7,Guangxi,77,Yulin,455,Luchuan,陆川县
7,Guangxi,77,Yulin,456,Rong,容县
7,Guangxi,77,Yulin,457,Yufeng,鱼峰区
8,Guizhou,78,Anshun,458,Anshun,
8,Guizhou,78,Anshun,459,Guanling Buyei and Miao,苗族自治县
8,Guizhou,78,Anshun,460,Pingba,平坝县
8,Guizhou,78,Anshun,461,Puding,普定县
8,Guizhou,78,Anshun,462,Zhenning Buyei and Miao,苗族自治县
8,Guizhou,78,Anshun,463,Ziyun Miao and Buyei,布依族自治县
8,Guizhou,79,Bijie,464,Bijie,毕节市
8,Guizhou,79,Bijie,465,Dafang,大方县
8,Guizhou,79,Bijie,466,Hezhang,赫章县
8,Guizhou,79,Bijie,467,Jinsha,金沙县
8,Guizhou,79,Bijie,468,Nayong,纳雍县
8,Guizhou,79,Bijie,469,Qianxi,黔西县
8,Guizhou,79,Bijie,470,"Weining Yi, Hui and Miao",威宁彝族回族苗族自治县
8,Guizhou,79,Bijie,471,Zhijin,织金县
8,Guizhou,80,Guiyang,472,Guiyang,
8,Guizhou,80,Guiyang,473,Kaiyang,开阳县
8,Guizhou,80,Guiyang,474,Qingzhen,清镇市
8,Guizhou,80,Guiyang,475,Xifeng,息烽县
8,Guizhou,80,Guiyang,476,Xiuwen,修文县
8,Guizhou,81,Liupanshui,477,Liuzhi,六枝特区
8,Guizhou,81,Liupanshui,478,Pan,盘县
8,Guizhou,81,Liupanshui,479,Shuicheng,水城县
8,Guizhou,81,Liupanshui,480,Zhongshan,钟山区
8,Guizhou,82,Qiandongnan Miao and Dong,481,Cengong,岑巩县
8,Guizhou,82,Qiandongnan Miao and Dong,482,Congjiang,从江县
8,Guizhou,82,Qiandongnan Miao and Dong,483,Danzhai,丹寨县
8,Guizhou,82,Qiandongnan Miao and Dong,484,Huangping,黄平县
8,Guizhou,82,Qiandongnan Miao and Dong,485,Jianhe,剑河县
8,Guizhou,82,Qiandongnan Miao and Dong,486,Jinping,锦屏县
8,Guizhou,82,Qiandongnan Miao and Dong,487,Kaili,凯里市
8,Guizhou,82,Qiandongnan Miao and Dong,488,Leishan,雷山县
8,Guizhou,82,Qiandongnan Miao and Dong,489,Liping,黎平县
8,Guizhou,82,Qiandongnan Miao and Dong,490,Majiang,麻江县
8,Guizhou,82,Qiandongnan Miao and Dong,491,Rongjiang,榕江县
8,Guizhou,82,Qiandongnan Miao and Dong,492,Sansui,三穗县
